lastUpdateTime:1651328430259
13512617	 Zeliantsova, Kseniya	 Zeliantsova, Kseniya	BLR	wf	0	2005	92	2166	0	0
13600966	 Mchedlishvili, Mikheil	米切里什维利	GEO	g	12	1979	91	2659	101	2656
13601520	 Jobava, Baadur	乔巴瓦	GEO	g	2	1983	80	2663	35	2713
13702661	 Jumabayev, Rinat	尤马巴耶夫	KAZ	g	0	1989	84	2658	0	0
13706799	 Serikbay, Assel	 Serikbay, Assel	KAZ	wm	9	2002	59	2228	0	0
13708694	 Assaubayeva, Bibisara	阿萨乌巴耶娃	KAZ	m	0	2004	10	2378	0	0
13711261	 Nurgali, Nazerke	 Nurgali, Nazerke	KAZ	wm	0	2004	63	2217	0	0
13712802	 Kamalidenova, Meruert	 Kamalidenova, Meruert	KAZ	wf	9	2005	94	2161	0	0
13719688	 Balabayeva, Xeniya	 Balabayeva, Xeniya	KAZ	wf	9	2005	99	2156	0	0
13900048	 Bologan, Victor	波罗刚	MDA	g	9	1971	91	2659	83	2661
14100010	 Ivanchuk, Vasyl	伊万丘克	UKR	g	0	1969	61	2678	19	2738
14101025	 Onischuk, Alexander	奥尼修克	USA	g	0	1975	96	2649	87	2659
14102196	 Baklan, Vladimir	巴克兰	UKR	g	9	1978	100	2655	0	0
14102536	 Fedorchuk, Sergey A.	菲德尔丘克	UKR	g	11	1981	72	2664	92	2655
14102560	 Moiseenko, Alexander	莫伊谢延科	UKR	g	0	1980	89	2658	42	2707
14102595	Miroshnichenko,Evgenij	米罗施尼琴科	UKR	g	24	1978	96	2651	0	0
14102951	 Eljanov, Pavel	耶里亚诺夫	UKR	g	0	1983	58	2681	28	2723
14103320	 Ponomariov, Ruslan	波诺马廖夫	UKR	g	0	1983	61	2675	29	2723
14105730	 Korobov, Anton	克洛波夫	UKR	g	13	1985	67	2671	63	2680
14107090	 Volokitin, Andrei	沃洛基京	UKR	g	9	1986	52	2684	68	2678
14107201	 Efimenko, Zahar	叶菲门科	UKR	g	8	1985	101	2651	87	2657
14109182	 Kryvoruchko, Yuriy	克里沃洛奇科	UKR	g	9	1986	63	2674	41	2707
14109530	 Areshchenko, Alexander	阿里斯琴科	UKR	g	11	1986	73	2667	45	2701
14109603	 Karjakin, Sergey	卡尔亚金	RUS	g	0	1990	17	2747	9	2771
14112906	 Kuzubov, Yuriy	库祖波夫	UKR	g	17	1990	93	2652	90	2656
14113147	 Kravtsiv, Martyn	克拉夫茨夫	UKR	g	0	1990	95	2654	0	0
14116731	 Ipatov, Alexander	伊帕托夫	TUR	g	9	1993	101	2653	0	0
14117908	 Kovalenko, Igor	科瓦连科	UKR	g	0	1988	64	2674	0	0
14118084	 Nyzhnyk, Illya	尼日尼克	UKR	g	9	1996	45	2692	0	0
14129574	 Shevchenko, Kirill	舍甫琴科	UKR	g	0	2002	92	2652	0	0
14132400	 Shpanko, Nadiia	 Shpanko, Nadiia	UKR	wm	9	2002	74	2203	0	0
14137054	 Berdnyk, Mariia	 Berdnyk, Mariia	UKR	f	9	2003	29	2289	0	0
